Year,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),cluster,Country,Food Category
2019.9999999999998,43351.26,50858.44,182.61,51.35000000000001,55.2,1,Argentina,Bakery Items
2019.9999999999998,13944.64,11161.72,110.98,598.19,49.07,0,Brazil,Meat & Seafood
2022.0,27577.579999999998,22782.98,71.64,608.53,54.85999999999999,2,Russia,Meat & Seafood
2019.0,12138.65,12670.28,71.54,967.8100000000001,63.31,0,Brazil,Beverages
2021.0,10506.6,9369.75,103.14000000000001,516.88,68.79,0,South Africa,Grains & Cereals
2018.0,8658.9,7370.51,37.19,843.13,41.63,0,Australia,Frozen Food
2024.0,4554.03,4992.48,27.300000000000004,1104.7,45.99,0,Brazil,Grains & Cereals
2018.0,23035.88,27523.54,29.540000000000003,423.41,69.55,1,Spain,Fruits & Vegetables
2019.0,39660.87,39971.88,72.15,292.07,68.57,1,Turkey,Fruits & Vegetables
2021.0,38840.33,40716.92,57.45,1204.57,49.42,2,Argentina,Beverages
2019.0,5258.84,6263.31,186.54000000000002,386.95,55.82,0,Saudi Arabia,Prepared Food
2022.0,44744.89,37652.47,114.65,23.87,33.19,2,Australia,Fruits & Vegetables
2022.0,27169.47,27439.48,157.77,1326.82,66.28,2,Italy,Meat & Seafood
2018.0,1364.91,1573.3,160.05,509.06,67.73,0,Canada,Bakery Items
2018.0,12027.45,10887.03,96.27999999999999,1061.1,30.07,0,UK,Frozen Food
2022.0,23099.58,25032.75,162.46,543.41,58.07,2,Germany,Frozen Food
2022.9999999999998,35870.23,36198.08,165.96,538.36,37.73,2,Italy,Bakery Items
2019.9999999999998,37937.77,31837.449999999997,65.96,270.27,48.05,1,South Africa,Prepared Food
2019.9999999999998,14500.05,15252.219999999998,107.17999999999999,65.05,54.54,0,Saudi Arabia,Grains & Cereals
2022.9999999999998,42648.4,45802.88,113.24999999999999,913.45,32.22,2,Brazil,Meat & Seafood
2019.0,1423.0999999999997,1576.3699999999997,173.09,590.38,33.92,0,Mexico,Meat & Seafood
2022.9999999999998,20008.2,18401.35,169.33,84.58,51.57000000000001,0,South Africa,Beverages
2022.9999999999998,40238.94,44387.84,119.8,289.05,57.56,2,Argentina,Bakery Items
2021.0,21420.18,23267.72,30.969999999999995,496.66,66.85,0,Indonesia,Frozen Food
2019.0,31662.739999999998,31216.38,114.45000000000002,1307.08,57.89,1,China,Prepared Food
2024.0,17664.69,17838.92,93.64,1029.06,58.23,0,Spain,Prepared Food
2021.0,24275.57,23476.97,196.3,1066.39,61.56,0,Canada,Bakery Items
2024.0,41075.85,43800.0,104.1,1221.33,44.81,2,Spain,Beverages
2021.0,5979.53,5722.67,168.32,349.65,42.98,0,China,Bakery Items
2024.0,1115.3,1284.47,90.67000000000002,912.65,61.24,0,Italy,Dairy Products
2018.0,16866.86,18795.51,57.42,1157.26,67.84,1,France,Grains & Cereals
2019.0,26050.39,25969.88,149.5,1018.85,34.69,1,Australia,Fruits & Vegetables
2022.0,28529.39,26199.69,64.18,1060.6,39.56,2,South Africa,Beverages
2024.0,28584.45,28500.76,171.68,1002.04,43.86,2,USA,Beverages
2018.0,11192.81,10911.49,116.3,1001.0000000000001,67.97,0,Russia,Bakery Items
2022.0,5170.01,6192.15,141.83,911.34,35.81,0,Mexico,Dairy Products
2022.9999999999998,18111.13,20384.84,153.77,244.66,49.65,0,Germany,Prepared Food
2022.0,8499.64,8074.290000000001,97.02,1353.16,40.54,0,Spain,Dairy Products
2022.0,12719.37,12611.99,129.64,524.76,51.47,0,South Africa,Prepared Food
2019.0,44554.35,43230.52,27.55,48.05,65.45,1,Turkey,Prepared Food
2024.0,31998.089999999997,25693.59,196.25,309.62,30.87,2,South Africa,Bakery Items
2024.0,13074.510000000002,14667.3,110.13000000000001,549.63,63.09,0,Argentina,Prepared Food
2018.0,24699.17,29320.94,35.38,531.44,51.94,1,China,Bakery Items
2019.9999999999998,30645.38,30122.450000000004,197.41999999999996,1100.45,61.06,1,Saudi Arabia,Frozen Food
2021.0,23526.64,23209.94,87.44000000000001,1162.65,52.83,0,Saudi Arabia,Frozen Food
2019.9999999999998,16008.150000000001,13462.8,22.08,1281.09,58.04,0,USA,Grains & Cereals
2018.0,38108.26,40154.24,27.27,1328.63,40.2,1,Saudi Arabia,Meat & Seafood
2022.9999999999998,21672.82,24875.84,98.25,192.75000000000003,35.49,2,UK,Prepared Food
2022.9999999999998,41472.17,35977.69,151.85,615.0,42.41,2,Brazil,Meat & Seafood
2022.0,9297.42,8204.09,185.11,63.16,66.39,0,Spain,Bakery Items
2018.0,10632.45,9498.71,141.98,124.10000000000001,69.4,0,Indonesia,Grains & Cereals
2019.9999999999998,32068.51,30062.4,165.92,976.11,38.01,1,Mexico,Grains & Cereals
2019.9999999999998,49889.66,44810.88,133.0,845.55,69.54,1,Argentina,Beverages
2022.0,15774.47,15802.449999999999,175.73,1024.41,58.370000000000005,0,Saudi Arabia,Beverages
2019.9999999999998,22518.03,19261.94,61.51,995.2000000000002,33.52,0,Turkey,Meat & Seafood
2019.0,41480.75,48148.62,193.84,487.25,41.93000000000001,1,USA,Fruits & Vegetables
2019.0,39733.3,45838.23,100.5,900.96,49.16,1,Italy,Prepared Food
2019.9999999999998,31158.61,27947.03,54.36,1311.48,48.24,1,Spain,Prepared Food
2024.0,17844.4,14300.73,77.12,1234.5,42.94,0,UK,Meat & Seafood
2021.0,1692.54,1448.29,185.95999999999998,709.14,69.1,0,Indonesia,Frozen Food
2019.9999999999998,45437.92,48138.04,93.10000000000001,862.88,36.54,1,Turkey,Prepared Food
2021.0,39673.8,40251.01,79.33,796.52,52.14999999999999,2,Russia,Frozen Food
2018.0,29800.32,26749.98,115.49,1134.61,60.36,1,Japan,Prepared Food
2021.0,21702.46,20170.87,155.54,1236.53,66.9,0,India,Grains & Cereals
2024.0,37037.13,37620.57,26.79,101.87999999999998,41.65,2,Argentina,Fruits & Vegetables
2022.9999999999998,21279.19,22604.89,160.58,362.46000000000004,34.14,2,Indonesia,Fruits & Vegetables
2022.0,10858.33,11545.39,167.61,1338.74,60.65,0,UK,Meat & Seafood
2024.0,35367.51,35898.89,47.67000000000001,686.95,35.4,2,Japan,Beverages
2019.0,41606.2,41819.33,44.52,462.1600000000001,44.3,1,Italy,Dairy Products
2019.9999999999998,5791.28,6210.37,78.10000000000001,668.48,47.48,0,South Korea,Beverages
2019.9999999999998,1562.07,1350.5799999999997,131.14,95.66,69.96,0,Indonesia,Meat & Seafood
2021.0,10641.86,11210.1,172.14,377.24,42.85,0,Saudi Arabia,Bakery Items
2018.0,20985.41,17724.53,103.4,724.7400000000001,49.48,1,Russia,Beverages
2022.9999999999998,20877.01,22489.55,83.03,786.66,30.15,2,UK,Dairy Products
2021.0,37061.96,39742.98,156.63,961.6399999999999,51.2,2,Canada,Meat & Seafood
2018.0,40365.61,41840.24,188.93,81.87,34.15,1,Argentina,Beverages
2022.9999999999998,44053.48,44075.72,33.34,1388.68,61.32,2,Japan,Prepared Food
2019.0,12416.76,14595.25,40.72,926.1999999999999,36.97,0,Argentina,Frozen Food
2024.0,18123.51,20935.21,44.6,556.72,30.86,0,Spain,Meat & Seafood
2022.0,11038.81,11671.56,117.63,494.43,39.87,0,UK,Meat & Seafood
2018.0,41812.39,46816.13,54.38,1160.97,42.29,1,Turkey,Grains & Cereals
2019.0,23452.17,25246.16,134.02,473.94,36.27,1,China,Dairy Products
2024.0,33109.85,39031.62,164.41,1151.56,64.99,2,France,Frozen Food
2019.0,20628.73,19286.35,141.78,1242.17,56.52,1,Argentina,Beverages
2021.0,14380.680000000002,15473.799999999997,113.4,307.45,45.61999999999999,0,South Africa,Meat & Seafood
2019.9999999999998,13442.750000000002,12803.26,183.72,770.1400000000001,69.8,0,Germany,Prepared Food
2018.0,27893.670000000002,33292.57,64.06,208.04000000000002,41.17,1,Saudi Arabia,Dairy Products
2024.0,38628.78,39024.03,79.19000000000001,1067.24,62.699999999999996,2,Indonesia,Fruits & Vegetables
2022.9999999999998,39056.25,37705.58,156.16,338.01,32.47,2,USA,Bakery Items
2024.0,27207.950000000004,27249.53,151.93,153.87,43.239999999999995,2,Brazil,Grains & Cereals
2022.0,35777.37,41960.35,101.92,690.45,65.48,2,France,Fruits & Vegetables
2019.0,33613.39,39214.03,83.40000000000002,913.2000000000002,60.67,1,USA,Grains & Cereals
2022.0,25136.24,23880.07,162.68,662.96,55.93,2,Russia,Bakery Items
2022.9999999999998,45066.36,43571.49,198.87,376.17,64.61,2,Spain,Dairy Products
2021.0,13639.74,13476.61,136.82,899.9199999999998,33.12,0,Germany,Prepared Food
2018.0,2037.72,1638.9399999999998,122.26,773.89,51.54,0,South Africa,Dairy Products
2024.0,23393.96,24355.11,109.23,108.6,69.81,2,Argentina,Beverages
2019.9999999999998,48587.3,50551.02,97.06,951.51,47.97,1,Russia,Bakery Items
2024.0,15863.749999999998,14755.620000000003,94.25000000000001,898.18,55.75,0,Indonesia,Frozen Food
2024.0,44128.03,42983.4,50.66,992.53,61.83,2,South Africa,Grains & Cereals
2021.0,26268.93,30109.97,78.20000000000002,621.46,33.76,2,Italy,Beverages
2022.9999999999998,47791.81,47489.1,62.64,721.89,34.17,2,Brazil,Grains & Cereals
2019.0,14994.51,16037.429999999998,93.43000000000002,187.33999999999997,56.85,0,Russia,Grains & Cereals
2024.0,15262.770000000002,14992.95,190.44,1284.1,47.19,0,South Africa,Bakery Items
2024.0,45746.48,52728.75,75.63,311.69,50.13,2,Russia,Meat & Seafood
2019.9999999999998,44256.46,43115.91,197.67,47.78,56.49,1,UK,Prepared Food
2018.0,46669.86,51765.4,20.85,724.4899999999999,32.07,1,Russia,Frozen Food
2022.0,4987.56,4933.79,144.57,459.48,57.33,0,Brazil,Frozen Food
2022.9999999999998,24515.74,28891.78,150.78,514.75,56.84,2,South Africa,Bakery Items
2018.0,25406.189999999995,23066.9,85.49000000000001,513.48,53.52,1,Mexico,Grains & Cereals
2019.0,36269.09,36585.01,106.24,1033.53,47.25,1,South Korea,Dairy Products
2019.9999999999998,28400.850000000002,25628.63,148.97,72.19,47.92,1,South Korea,Frozen Food
2019.9999999999998,39391.77,46155.48,117.33,1364.5,34.17,1,Mexico,Meat & Seafood
2019.0,46537.2,54095.34,71.02,164.0,66.84,1,South Korea,Dairy Products
2022.9999999999998,9784.34,10088.25,43.8,201.24,42.26,0,Turkey,Dairy Products
2019.9999999999998,18268.34,19207.28,80.37,118.97,30.59,0,Australia,Bakery Items
2019.9999999999998,29742.34,32808.63,128.84,456.26,65.8,1,India,Grains & Cereals
2019.0,44080.31,47663.04,191.1,789.92,32.31,1,South Africa,Grains & Cereals
2024.0,43312.69,36537.57,125.0,275.28,44.99,2,Australia,Prepared Food
2019.0,49686.06,52016.48,59.91,363.46,53.82,1,Indonesia,Fruits & Vegetables
2022.0,506.75999999999993,489.1499999999999,149.12,569.0,59.39000000000001,0,USA,Beverages
2019.0,27203.4,22480.38,144.08,1248.59,38.87,1,Russia,Beverages
2024.0,20707.63,22686.73,165.69,1269.47,39.46,2,Indonesia,Grains & Cereals
2019.9999999999998,3823.19,3899.25,75.29,477.68,40.529999999999994,0,Argentina,Grains & Cereals
2022.0,8699.68,8021.62,44.52,760.4799999999999,68.35,0,India,Grains & Cereals
2022.9999999999998,3605.46,4044.4099999999994,45.06,485.01,45.71,0,Saudi Arabia,Prepared Food
2019.9999999999998,20714.29,18866.53,33.3,1197.61,58.27,0,Indonesia,Fruits & Vegetables
2018.0,42064.33,49659.0,77.1,736.15,41.98,1,Germany,Bakery Items
2019.9999999999998,32115.2,30832.529999999995,109.72000000000001,505.72,51.29,1,Spain,Bakery Items
2018.0,11715.38,11968.61,176.68,220.04,49.92,0,Brazil,Frozen Food
2019.0,2135.08,1776.23,69.37000000000002,330.04,49.02,0,Spain,Dairy Products
2018.0,19421.9,17445.45,111.15,128.27,64.63,1,France,Prepared Food
2024.0,29820.2,30839.879999999997,93.78,76.33,59.04,2,Brazil,Prepared Food
2019.9999999999998,8609.98,7648.110000000001,94.45,578.26,59.43,0,South Korea,Dairy Products
2021.0,30491.0,28714.08,75.76,574.67,62.53,1,USA,Bakery Items
2019.9999999999998,15541.27,14218.52,190.16,538.98,40.12,0,South Korea,Bakery Items
2021.0,41832.89,34209.76,185.19,694.63,50.09,2,Turkey,Bakery Items
2022.9999999999998,12867.49,11675.71,143.76,1362.94,30.38,0,Spain,Beverages
2019.0,37194.78,43703.78,68.81,775.2,48.2,1,Mexico,Meat & Seafood
2019.0,3993.2200000000003,3454.43,151.18,157.71,43.83,0,Mexico,Frozen Food
2021.0,31182.53,31161.019999999997,183.17,133.34,36.0,2,Italy,Dairy Products
2024.0,35856.35,42291.85,177.24,989.0200000000001,45.6,2,India,Prepared Food
2019.9999999999998,10405.43,9767.52,186.43999999999997,349.28,66.96,0,South Korea,Frozen Food
2021.0,7672.5,7663.77,32.77,1010.8299999999999,59.17,0,Italy,Dairy Products
2022.9999999999998,37381.05,43622.57,28.71,607.0,51.34,2,Indonesia,Beverages
2022.9999999999998,28851.400000000005,25076.78,73.23000000000002,689.37,41.97,2,Italy,Dairy Products
2019.9999999999998,10321.08,10177.93,35.41,902.14,50.09,0,Spain,Bakery Items
2019.0,7894.84,8079.17,23.449999999999996,430.06999999999994,62.57,0,Indonesia,Grains & Cereals
2024.0,11614.12,9959.1,75.21000000000001,1290.53,55.98,0,India,Prepared Food
2018.0,40283.96,33458.98,183.93000000000004,571.85,31.750000000000004,1,USA,Bakery Items
2024.0,12738.75,11551.29,132.52,807.33,61.92000000000001,0,China,Prepared Food
2018.0,24278.95,25035.47,187.54,218.83999999999997,64.88,1,Turkey,Beverages
2024.0,24536.44,24892.3,147.49,305.21,54.25,2,South Korea,Bakery Items
2021.0,12389.850000000002,10564.07,175.53,348.95,56.96,0,Canada,Prepared Food
2021.0,18818.08,18033.21,181.45999999999998,635.14,55.970000000000006,0,Germany,Beverages
2019.9999999999998,30320.1,32226.91,30.64,675.78,41.38,1,Australia,Grains & Cereals
2019.9999999999998,10418.23,11826.26,57.24,627.18,41.05,0,USA,Beverages
2021.0,13520.77,14479.32,161.71,887.31,53.370000000000005,0,Saudi Arabia,Prepared Food
2018.0,2682.54,3086.07,61.92,707.37,56.4,0,Canada,Beverages
2022.9999999999998,47074.42,50848.46,128.51,124.8,64.75,2,Mexico,Grains & Cereals
2021.0,1329.45,1078.07,75.85000000000001,816.32,32.34,0,USA,Frozen Food
2021.0,10144.0,10236.01,114.31,1040.3,50.05,0,Italy,Prepared Food
2022.0,26936.48,27192.47,93.51,193.61,33.5,2,Canada,Frozen Food
2022.9999999999998,47691.12,42560.6,97.16,476.43,39.74,2,Spain,Prepared Food
2024.0,11463.72,10968.53,40.79,727.11,50.16,0,Spain,Beverages
2021.0,6608.38,6213.4,38.13,311.27,53.58,0,Australia,Bakery Items
2022.9999999999998,47354.14,37996.01,103.25,350.58,50.0,2,Japan,Dairy Products
2022.9999999999998,49231.61,45743.9,43.04,971.47,39.59,2,Brazil,Prepared Food
2024.0,28293.2,27917.29,136.94,1276.82,57.11,2,USA,Prepared Food
2018.0,22602.91,20190.34,83.28000000000002,1323.05,68.33,1,Australia,Dairy Products
2021.0,15393.579999999998,14761.96,181.57,242.72,69.69,0,UK,Bakery Items
2022.9999999999998,29574.470000000005,34769.68,136.65,495.08,51.01,2,Germany,Beverages
2022.9999999999998,6355.69,6599.21,37.45,821.1100000000001,30.92,0,Germany,Beverages
2019.9999999999998,17056.13,17884.77,149.27,1382.2,40.419999999999995,0,India,Beverages
2021.0,40625.93,36992.57,39.86,883.4199999999998,52.059999999999995,2,South Korea,Beverages
2019.0,3365.1999999999994,3182.65,100.42999999999999,16.69,69.53,0,Saudi Arabia,Beverages
2022.0,21759.95,20158.29,178.59,267.77,68.79,0,France,Frozen Food
2019.0,24930.080000000005,26461.72,127.67999999999999,95.47,44.17,1,Turkey,Dairy Products
2019.0,19096.71,18273.39,128.92,481.02,62.67,1,Australia,Meat & Seafood
2024.0,38728.72,35494.63,160.46,160.58,62.81000000000001,2,Germany,Fruits & Vegetables
2018.0,35649.51,30541.38,67.02000000000001,653.66,35.02,1,Turkey,Beverages
2018.0,47890.2,49580.18,145.56,668.13,55.47,1,Japan,Bakery Items
2019.9999999999998,8003.98,6499.63,75.42,47.99999999999999,57.46,0,South Korea,Bakery Items
2018.0,22064.87,20476.45,113.47,243.26,39.82,1,France,Prepared Food
2024.0,3513.3300000000004,4052.67,133.87,363.3,54.85,0,Germany,Frozen Food
2022.9999999999998,48403.15,54948.5,175.17,160.14,36.3,2,Canada,Bakery Items
2019.0,18317.53,19745.29,74.40000000000002,403.38,33.95,1,Canada,Grains & Cereals
2024.0,11808.79,9716.69,26.98,929.6,47.29,0,France,Prepared Food
2018.0,6439.2,5394.1,26.840000000000003,93.18,51.99000000000001,0,Spain,Prepared Food
2024.0,43174.51,44863.41,106.07,1045.29,66.83,2,Spain,Frozen Food
2021.0,48267.58,51264.82,36.41,330.84,57.51,2,Russia,Dairy Products
2024.0,29213.17,32840.66,196.08,720.2800000000001,61.88,2,Canada,Frozen Food
2019.9999999999998,8903.52,9527.79,47.76,1394.7199999999998,38.95,0,Italy,Frozen Food
2022.0,23262.53,25824.94,75.90000000000002,1263.71,30.63,2,South Korea,Beverages
2022.9999999999998,30114.14,35677.05,48.9,609.87,49.16,2,Russia,Fruits & Vegetables
2024.0,45901.37,45831.98,85.68,1026.24,49.63999999999999,2,China,Bakery Items
2019.0,48620.25,50301.37,173.14,516.41,31.3,1,Spain,Meat & Seafood
2019.9999999999998,32827.88,34463.61,140.44,437.66,68.53,1,Argentina,Grains & Cereals
2022.9999999999998,40840.5,38524.82,141.79,1368.67,41.5,2,Saudi Arabia,Bakery Items
2022.9999999999998,18777.45,20043.85,126.59999999999998,744.7,41.41,0,Brazil,Prepared Food
2022.9999999999998,26903.69,24908.69,35.1,623.3,41.26,2,Italy,Meat & Seafood
2022.0,25753.420000000002,25942.47,71.51000000000002,577.14,65.23,2,USA,Dairy Products
2019.0,27999.75,26735.28,92.09,593.34,33.81,1,Indonesia,Dairy Products
2021.0,12115.15,14281.97,190.82000000000002,58.010000000000005,49.03,0,China,Prepared Food
2022.9999999999998,12372.33,12415.82,138.17,1138.27,52.01,0,Argentina,Prepared Food
2024.0,17657.47,18438.18,75.73000000000002,276.64,47.82,0,South Africa,Prepared Food
2019.0,3536.8499999999995,3057.2,48.25000000000001,113.82,66.44,0,Germany,Fruits & Vegetables
2022.9999999999998,18031.41,19215.43,85.46,365.47,36.96,0,Indonesia,Fruits & Vegetables
2022.9999999999998,5790.86,5547.58,28.85,1214.86,45.32,0,Spain,Bakery Items
2018.0,13636.34,15668.199999999999,37.1,979.09,48.46000000000001,1,Germany,Fruits & Vegetables
2018.0,49181.19,58225.68,87.31,222.31000000000003,31.87,1,Argentina,Grains & Cereals
2022.9999999999998,44497.57,46476.28,172.75,247.47000000000003,57.0,2,France,Bakery Items
2024.0,30053.520000000004,34959.69,133.09,1193.69,57.82,2,South Korea,Prepared Food
2021.0,11568.16,9672.02,97.02999999999999,1370.86,33.18,0,Spain,Bakery Items
2019.9999999999998,5266.26,5549.69,25.38,1303.24,34.66,0,Japan,Frozen Food
2019.0,31877.189999999995,35845.52,130.19,887.49,53.39,1,Argentina,Dairy Products
2024.0,4538.11,4999.14,26.160000000000004,932.89,61.71,0,USA,Prepared Food
2022.0,6965.540000000001,6131.14,174.3,84.59,31.59,0,Germany,Dairy Products
2019.0,27308.53,30169.81,145.63,1217.18,62.67999999999999,1,Turkey,Fruits & Vegetables
2022.0,13803.0,12865.32,185.07,957.4199999999998,66.26,0,Italy,Beverages
2022.0,2428.52,2418.17,52.27,70.69,61.93,0,Indonesia,Fruits & Vegetables
2021.0,2584.39,2194.85,43.57,1142.63,62.44,0,France,Beverages
2019.9999999999998,17092.31,14508.6,109.47,834.86,57.62,0,UK,Fruits & Vegetables
2024.0,27988.79,32506.920000000002,60.95000000000001,543.37,56.63,2,Indonesia,Frozen Food
2018.0,28969.0,23933.02,164.35,855.1400000000001,47.29,1,Turkey,Dairy Products
2024.0,46936.57,47407.6,87.18,1057.21,35.09,2,Argentina,Bakery Items
2021.0,3242.7099999999996,3746.1800000000003,160.22,966.49,39.96,0,China,Grains & Cereals
2022.0,46965.32,54387.08,173.34,948.4500000000002,44.49,2,USA,Fruits & Vegetables
2024.0,2283.1,2654.6,116.93000000000002,344.81,49.01,0,Spain,Fruits & Vegetables
2021.0,11088.64,11899.26,194.12,67.8,69.17,0,South Korea,Meat & Seafood
2024.0,1899.36,2058.86,49.89,955.05,55.36,0,Japan,Grains & Cereals
2019.9999999999998,46552.07,47859.25,52.98,1217.9,41.50999999999999,1,Canada,Meat & Seafood
2024.0,37391.39,39782.84,133.13,732.21,42.74,2,Japan,Meat & Seafood
2022.0,7366.150000000001,6829.31,58.14,1384.79,46.29,0,Brazil,Bakery Items
2019.0,23779.37,21406.66,46.56,920.0899999999999,43.06000000000001,1,Russia,Fruits & Vegetables
2019.9999999999998,10337.47,9683.93,113.35,206.67,68.49,0,Germany,Beverages
2021.0,41640.33,43340.61,191.43000000000004,344.95,65.66,2,Brazil,Grains & Cereals
2019.0,21968.71,22440.31,26.83,906.9,56.18,1,Russia,Prepared Food
2018.0,26762.3,31233.33,118.96999999999998,849.75,58.74,1,Indonesia,Bakery Items
2019.0,43125.3,42468.9,137.49,304.73,31.72,1,Saudi Arabia,Beverages
2022.0,8983.57,7739.29,190.57,146.56,53.63,0,Turkey,Fruits & Vegetables
2021.0,7873.09,6701.54,22.45,690.77,40.38,0,Spain,Meat & Seafood
2024.0,24319.52,28927.51,77.55,162.23,34.26,2,Germany,Frozen Food
2021.0,18546.11,20056.32,101.23000000000002,223.02,37.61,0,Italy,Dairy Products
2022.9999999999998,7137.779999999999,8416.94,55.959999999999994,552.89,35.4,0,Saudi Arabia,Beverages
2021.0,984.24,1145.43,66.26000000000002,250.68,58.75,0,Brazil,Fruits & Vegetables
2018.0,6945.829999999999,7957.41,138.3,423.6000000000001,49.16,0,Japan,Fruits & Vegetables
2019.9999999999998,26627.11,25354.01,192.77999999999997,909.69,47.92999999999999,1,Mexico,Grains & Cereals
2022.9999999999998,18189.87,16385.44,92.05999999999999,922.1,46.46000000000001,0,South Africa,Frozen Food
2018.0,20373.65,16421.79,152.54,1319.83,38.46,1,India,Beverages
2019.0,16467.12,17287.74,27.18,445.21,49.260000000000005,0,Canada,Grains & Cereals
2019.0,21037.73,22514.98,153.85,1030.98,36.13,1,Argentina,Dairy Products
2019.0,36073.05,31463.71,169.16,1279.81,60.87,1,Indonesia,Meat & Seafood
2019.9999999999998,3079.36,3527.0,195.07,782.84,64.31,0,Germany,Bakery Items
2024.0,35706.01,31406.22,162.59,1276.55,56.51,2,South Korea,Prepared Food
2022.9999999999998,5754.93,4784.14,79.15,313.05,63.89,0,Canada,Beverages
2019.9999999999998,13026.67,13313.56,158.25,1052.69,58.18,0,China,Beverages
2019.9999999999998,3279.14,2760.93,35.35,726.66,54.27,0,India,Fruits & Vegetables
2022.9999999999998,13016.730000000001,15553.119999999999,92.19,746.2500000000001,40.14,0,Spain,Frozen Food
